name,proj_id,et_id,hbw_id,ebd_id,ebd_sub,ebd_mix,bbs_id,aou_id,aou_mix,hwi,order,family,eng_name,synonyms,mlife,mis_mlife,adsurviv,mis_adsurviv,matage,parasi,egglow,eggupp,nsuc,hatc,fled,ypp,suces,mis_suces,attem,dev,bmass,naggr,brsys,mis_breed,bpstart,bpstop,ndepen,nest,nsbank,nsgroun,nsgrass,nsclif,nsbuild,nsshru,nsdeci,nsconi,nssnag,nscact,nstang,nsfloat,fsmud,fswatb,fswata,fstimb,fsgroun,fsunder,fsmidhigh,fscanopy,fsaerial,fsdump,fpnoct,fpdiur,klepto,fc_categ,fcinvert,fcvend,fcvect,fcfish,fcunk,fcscav,fcfruit,fcnect,fcseed,fcgree,fcleft,fmdig,fmgrgl,fmfogl,fmbagl,fmhogl,fmhopo,fmhawk,fmaero,fmapur,fmswoo,fmhipa,fmlopa,fmhidi,fmskim,fmsdiv,fmsdip,fmdabb,fmstal,fmprob,pelagic
Plectrophenax hyperboreus,5360,12509,12003,31437,,31438;31439,,,,36.59,Passeriformes,Emberizidae,McKay's Bunting,,4,1,0.55,1,1,0,5,5,0.47,0.67,0.59,,0.19,1,2,alt,54.5,1,monog,0,06-05,07-15,0,crevice,0,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,PlantSeed,30,0,0,0,0,0,0,0,0,70,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aimophila carpalis,5370,12587,12068,31654,31655:31657,,1269,5790,,13.45,Passeriformes,Emberizidae,Rufous-winged Sparrow,Peucaea carpalis,5,0,0.52,1,1,0,4,4,0.38,0.5,0.4,,0.08,0,1.8,alt,15.3,2,monog,0,06-20,09-25,0,cup,0,0,10,0,0,70,0,0,0,20,0,0,0,0,0,0,60,20,20,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,0,0,80,0,0,0,0,60,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Aimophila botterii,5380,12585,12072,31667,31668:31678,31680,1274,5760,,11.5,Passeriformes,Emberizidae,Botteri's Sparrow,Peucaea botterii,4,0,0.52,1,1,0,4,4,0.47,0.67,0.59,2.93,0.19,1,1,alt,19.9,1,monog,0,06-15,09-15,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aimophila cassinii,5390,12586,12073,31679,,31680,1275,5780,,16.45,Passeriformes,Emberizidae,Cassin's Sparrow,Peucaea cassinii,7,1,0.52,1,1,0,4,4,0.46,0.67,0.59,,0.18,0,1,alt,18.9,1,monog,0,08-01,10-10,0,cup,0,0,60,0,0,40,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,0,0,30,10,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aimophila aestivalis,5400,12584,12074,31681,31682:31684,,1276,5750,,16.46,Passeriformes,Emberizidae,Bachman's Sparrow,Peucaea aestivalis,4,0,0.68,0,1,0,3,5,0.42,0.67,0.59,,0.17,0,2,alt,19.56,2,monog,0,05-01,09-30,0,cup,0,60,20,0,0,20,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,0,0,40,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammodramus savannarum,5410,12554,12079,31686,31687:31697,32015;32016,1277,5460,,21.07,Passeriformes,Emberizidae,Grasshopper Sparrow,,7,0,0.6,0,1,0,4,5,0.4,0.67,0.59,,0.16,0,2.5,alt,17.61,1,monog,0,06-01,08-20,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,0,0,40,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arremonops rufivirgatus,5420,12618,12075,31709,31710:31720,31724,1278,5860,,8.6,Passeriformes,Emberizidae,Olive Sparrow,,6,0,0.52,1,1,0,3,4,0.47,0.67,0.59,,0.19,1,2,alt,22.43,1,monog,0,03-10,09-30,0,cup,0,0,20,0,0,20,20,0,20,10,10,0,0,0,0,0,80,20,0,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,20,0,0,40,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spizella passerina,5430,12560,12053,31733,31734:31738,31740;31749,1284,5600,,24.23,Passeriformes,Emberizidae,Chipping Sparrow,,9,0,0.52,1,1,0,2,5,0.48,0.81,0.88,,0.34,0,1.25,alt,12.2,1,polygyn,0,04-05,08-25,0,cup,0,0,10,0,0,40,10,40,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,PlantSeed,40,0,0,0,0,0,0,0,60,0,0,0,50,30,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Spizella pallida,5440,12562,12054,31739,,31740;31755,1285,5610,,18.58,Passeriformes,Emberizidae,Clay-coloured Sparrow,,6,0,0.52,1,1,0,3,4,0.47,0.67,0.59,1.7,0.29,0,1.1,alt,11.2,1,monog,0,06-01,08-15,0,cup,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,0,0,60,20,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spizella atrogularis,5450,12567,12055,31741,31742:31745,,1286,5650,,15.22,Passeriformes,Emberizidae,Black-chinned Sparrow,,7,1,0.52,1,1,0,3,4,0.47,0.67,0.59,,0.19,1,1,alt,11.3,1,monog,0,04-20,07-30,0,cup,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spizella pusilla,5460,12565,12056,31746,31747:31748,31749,1287,5630,,16.71,Passeriformes,Emberizidae,Field Sparrow,,8,0,0.4,0,1,0,3,5,0.42,0.67,0.59,1.2,0.13,0,2,alt,12.5,1,monog,0,05-01,08-15,0,cup,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,PlantSeed,40,0,0,0,0,0,0,0,60,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spizella breweri,5470,12564,12057,31751,31752:31753,31755,1288,5620,,20.48,Passeriformes,Emberizidae,Brewer's Sparrow,,7,1,0.3,0,1,0,3,4,0.55,0.58,0.58,,0.18,0,1.5,alt,10.9,1,monog,0,05-15,08-05,0,cup,0,0,10,0,0,70,10,0,10,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amphispiza bilineata,5480,12570,12061,31758,31759:31768,,1281,5730,,17.72,Passeriformes,Emberizidae,Black-throated Sparrow,,6,0,0.52,1,1,0,3,4,0.29,0.54,0.35,,0.06,0,2,alt,13.5,1,monog,0,03-15,07-30,0,cup,0,0,10,0,0,60,0,0,0,30,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,60,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Aimophila quinquestriata,5490,12576,12062,31769,31770:31771,,,,,12.05,Passeriformes,Emberizidae,Five-striped Sparrow,Amphispiza quinquestriata;Amphispizopsis quinquestriata,4,0,0.52,1,1,0,3,4,0.36,0.67,0.59,,0.14,0,2,alt,19.53,1,monog,0,06-15,09-20,0,cup,0,10,50,0,0,40,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,0,0,30,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chondestes grammacus,5500,12569,12063,31772,31773:31774,,1282,5520,,28.85,Passeriformes,Emberizidae,Lark Sparrow,,7,0,0.52,1,1,0,4,5,0.22,0.7,0.7,,0.11,0,1.2,alt,29,2,monog,0,04-15,08-20,0,cup,0,30,30,0,0,40,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,PlantSeed,30,0,0,0,0,0,0,0,70,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calamospiza melanocorys,5510,12510,12064,31775,,,1283,6050,,24.31,Passeriformes,Emberizidae,Lark Bunting,,4,0,0.52,1,1,0,4,5,0.47,0.7,0.65,,0.21,0,1,alt,37.6,1,polygyn,0,05-05,08-15,0,cup,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,10,20,10,0,0,1,0,PlantSeed,30,0,0,0,0,0,10,0,60,0,0,0,80,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Spizella arborea,5520,12559,12209,31839,31840:31841,,1294,5590,,19.94,Passeriformes,Emberizidae,American Tree Sparrow,Passerella arborea;Spizelloides arborea,10,0,0.39,0,1,0,3,5,0.47,0.89,0.88,,0.37,0,1,alt,17.83,1,monog,0,06-15,08-05,0,cup,0,20,40,0,0,40,0,0,0,0,0,0,0,0,0,0,60,20,20,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Passerella iliaca,5530,12511,12005,31843,31844:31866,,1293,5850,,26.08,Passeriformes,Emberizidae,Fox Sparrow,,9,0,0.5,0,1,0,2,5,0.63,0.67,0.59,1.96,0.35,0,1,alt,33.25,1,monog,0,05-15,07-30,0,cup,0,0,30,0,0,30,40,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,20,0,20,20,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junco hyemalis,5540,12529,12194,31867,31868:31889,31897;31898;31948,1301,5677,5670;5671;5680;5660;5690,22.12,Passeriformes,Emberizidae,Dark-eyed Junco,,11,0,0.49,0,1,0,3,5,0.55,0.67,0.59,3.08,0.42,0,2,alt,19.5,1,monog,0,05-01,08-15,0,cavity,30,50,10,10,0,0,0,0,0,0,0,0,0,0,0,0,60,10,30,0,0,0,0,1,0,PlantSeed,30,0,0,0,0,0,0,0,70,0,0,0,60,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Junco phaeonotus,5550,12532,12196,31891,31892:31896,31897;31898,1302,5700,,21.25,Passeriformes,Emberizidae,Yellow-eyed Junco,,10,0,0.45,0,1,0,3,4,0.47,0.67,0.59,3.2,0.43,0,1.5,alt,20.4,1,monog,0,04-25,07-20,0,cup,0,20,20,15,5,30,5,5,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1,0,PlantSeed,30,0,0,0,0,0,0,0,40,30,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zonotrichia leucophrys,5560,12526,12203,31930,31931:31937,31939;31942;31944;31945,1305,5540,,23.33,Passeriformes,Emberizidae,White-crowned Sparrow,,13,0,0.52,1,1.25,0,3,5,0.47,0.67,0.59,1.98,0.19,1,2.5,alt,28,1,monog,0,05-20,08-25,0,cup,0,0,40,0,0,60,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,PlantSeed,10,0,0,0,0,0,10,0,70,10,0,0,60,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Zonotrichia atricapilla,5570,12527,12204,31938,,31946;31939,1306,5570,,22.88,Passeriformes,Emberizidae,Golden-crowned Sparrow,,10,0,0.37,0,1,0,3,5,0.57,0.65,0.5,,0.19,0,1.2,alt,31.99,1,monog,0,06-01,08-10,0,cup,0,0,30,0,0,60,5,5,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,PlantSeed,10,0,0,0,0,0,0,0,60,30,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zonotrichia querula,5580,12523,12201,31940,,31941;31942,1307,5530,,23.69,Passeriformes,Emberizidae,Harris's Sparrow,,11,0,0.38,0,1,0,4,5,0.65,0.89,0.59,2.07,0.3,0,1,alt,35.5,1,monog,0,06-10,07-20,0,cup,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,PlantSeed,10,0,0,0,0,0,0,0,90,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zonotrichia albicollis,5590,12524,12202,31943,,31944;31945;31946;31948,1308,5580,,19.76,Passeriformes,Emberizidae,White-throated Sparrow,,9,0,0.37,0,1,0,4,6,0.55,0.67,0.48,,0.18,0,1.2,alt,24.4,1,monog,0,05-20,08-05,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,20,0,50,10,0,0,60,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Artemisiospiza nevadensis,5600,,12215,31949,,31955,1309,5738,5740,16.81,Passeriformes,Emberizidae,Sagebrush Sparrow,,7,0,0.52,1,1,0,2,4,0.47,0.67,0.59,1.3,0.19,1,1,alt,18.6,1,monog,0,04-05,07-15,0,cup,0,10,20,0,0,70,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,0,0,40,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amphispiza belli,5610,12571,12216,31950,31951:31954,31955,1310,5739,5740,16.81,Passeriformes,Emberizidae,Bell's Sparrow,Artemisiospiza belli,7,0,0.52,1,1,0,2,4,0.47,0.67,0.59,1.3,0.19,1,1,alt,16.99,1,monog,0,04-01,07-30,0,cup,0,10,20,0,0,70,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,0,0,40,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pooecetes gramineus,5620,12568,12218,31959,31960:31962,,1313,5400,,23.85,Passeriformes,Emberizidae,Vesper Sparrow,,7,0,0.52,1,1,0,3,4,0.31,0.67,0.59,0.97,0.09,0,1.9,alt,25.68,1,monog,0,04-01,08-30,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammodramus leconteii,5630,12551,12211,31963,,31979,1314,5480,,18.79,Passeriformes,Emberizidae,Le Conte's Sparrow,Ammospiza leconteii,4,0,0.52,1,1,0,4,5,0.47,0.74,0.67,2.24,0.23,0,1,alt,13,2,monog,0,06-01,08-15,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,0,0,80,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammodramus maritimus,5640,12542,12212,31964,31965:31973,,1315,5500,,14.8,Passeriformes,Emberizidae,Seaside Sparrow,Ammospiza maritima,8,0,0.74,0,1,0,3,5,0.47,0.42,0.45,,0.09,0,1.7,alt,22.16,1,monog,0,05-05,08-25,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,Invertebrate,100,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammodramus nelsoni,5650,12544,12213,31974,31975:31978,31983;31984;31979,1316,5491,,21.93,Passeriformes,Emberizidae,Nelson's Sparrow,Ammospiza nelsoni,10,0,0.64,0,1,0,3,5,0.25,0.67,0.59,,0.1,0,1.5,alt,15.11,1,polygyn,0,05-15,08-30,0,cup,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammodramus caudacutus,5660,12550,12214,31980,31981:31982,31983;31984,1317,5490,,18.87,Passeriformes,Emberizidae,Saltmarsh Sparrow,Ammospiza caudacuta,10,0,0.44,0,1,0,3,5,0.25,0.6,0.6,,0.09,0,1.7,alt,19.19,1,promisc,0,05-15,08-30,0,cup,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Passerculus sandwichensis,5670,12534,12220,31986,31987:32010,,1320,5420,,24.11,Passeriformes,Emberizidae,Savannah Sparrow,,8,0,0.52,0,1,0,3,5,0.47,0.67,0.59,2,0.19,1,1.5,alt,19.97,1,polygyn,0,06-01,08-30,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,20,0,30,10,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammodramus henslowii,5680,12552,12225,32012,32013:32014,32016,1319,5470,,15.66,Passeriformes,Emberizidae,Henslow's Sparrow,Passerculus henslowii;Centronyx henslowii,6,0,0.52,1,1,0,3,5,0.34,0.93,0.59,,0.19,0,2,alt,12.8,1,monog,0,05-01,08-30,0,cup,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,0,0,30,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melospiza melodia,5690,12517,12229,32018,32019:32050,,1322,5810,,20.63,Passeriformes,Emberizidae,Song Sparrow,,9,0,0.52,0,1,0,3,4,0.8,0.67,0.59,,0.32,0,2.5,alt,21.91,1,polygam,0,04-01,07-30,0,cup,0,0,45,0,0,45,5,5,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,30,0,30,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melospiza lincolnii,5700,12519,12230,32051,32052:32054,32060,1323,5830,,22.32,Passeriformes,Emberizidae,Lincoln's Sparrow,,7,0,0.52,1,1,0,4,5,0.64,0.69,0.69,,0.31,0,1,alt,16.6,1,monog,0,06-01,08-05,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melospiza georgiana,5710,12521,12231,32055,32056:32058,32059;32060,1324,5840,,19.15,Passeriformes,Emberizidae,Swamp Sparrow,,7,0,0.49,0,1,0,4,5,0.35,0.5,0.36,,0.06,0,1.7,alt,16.1,1,monog,0,05-10,08-05,0,cup,0,0,40,0,0,60,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,30,0,30,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pipilo fuscus,5720,12605,12179,32070,32071:32080,32088;32089,1326,5910,,13.07,Passeriformes,Emberizidae,Canyon Towhee,Melozone fusca,6,0,0.52,1,1,0,3,4,0.47,0.67,0.59,,0.19,1,2.5,alt,44.4,1,monog,0,02-25,10-30,0,cup,0,0,0,0,0,40,20,20,0,0,20,0,0,0,0,0,50,30,20,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,0,0,80,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melozone crissalis,5725,12607,12181,32090,32091:32098,,1329,5911,,13.141,Passeriformes,Emberizidae,California Towhee,Pipilo crissalis,12,0,0.52,1,1,0,2,5,,0.76,0.8,,0.29,0,1.5,alt,52.83,1,monog,0,02-20,08-15,0,cup,0,0,70,0,0,30,0,0,0,0,0,0,0,0,0,0,50,30,20,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,10,0,60,10,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pipilo aberti,5730,12608,12182,32084,32085:32087,32088;32089,1328,5920,,12.8,Passeriformes,Emberizidae,Abert's Towhee,Melozone aberti,8,0,0.52,1,1,0,3,4,0.6,0.51,0.45,,0.14,0,1.8,alt,45.93,1,monog,0,03-20,09-30,0,cup,0,0,0,0,0,20,60,10,0,0,10,0,0,0,0,0,70,30,0,0,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aimophila ruficeps,5740,12588,12190,32114,32115:32126,,1333,5800,,12.8,Passeriformes,Emberizidae,Rufous-crowned Sparrow,,4,0,0.52,1,1,0,3,4,0.49,0.67,0.59,,0.19,0,1.1,alt,18.69,1,monog,0,03-10,09-05,0,cup,0,50,30,0,0,20,0,0,0,0,0,0,0,0,0,0,60,20,20,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pipilo chlorurus,5750,12596,12121,32128,,,1335,5900,,16.81,Passeriformes,Emberizidae,Green-tailed Towhee,,7,0,0.56,0,1,0,3,4,0.23,0.67,0.59,,0.09,0,1.1,alt,29.4,1,monog,0,05-01,08-05,0,cup,0,10,20,0,0,60,10,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,20,0,40,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pipilo maculatus,5760,12601,12122,32129,32130:32153,32162;32163,1336,5880,5871,13.48,Passeriformes,Emberizidae,Spotted Towhee,,11,0,0.57,0,1,0,3,4,0.41,0.67,0.59,,0.16,0,1.7,alt,39.28,1,monog,0,04-15,07-25,0,cup,0,60,20,0,0,20,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,20,0,30,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pipilo erythrophthalmus,5770,12602,12124,32155,32156:32161,32162;32163,1337,5870,5871,13.56,Passeriformes,Emberizidae,Eastern Towhee,,12,0,0.58,0,1,0,3,4,0.48,0.56,0.57,,0.15,0,1.5,alt,40.03,1,monog,0,05-01,08-15,0,cup,0,40,40,0,0,20,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1,0,Omnivore,30,0,0,0,0,0,30,0,40,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Icteria virens,5780,12799,12235,32293,32294:32295,,1343,6830,,21.28,Passeriformes,Parulidae,Yellow-breasted Chat,,9,0,0.52,1,1,0,3,4,0.22,0.28,,1.05,0.07,0,1.1,alt,24.89,1,monog,0,05-15,08-15,0,cup,0,0,30,0,0,70,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,20,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xanthocephalus xanthocephalus,5790,13397,12236,32296,,,1344,4970,,27,Passeriformes,Icteridae,Yellow-headed Blackbird,,9,0,0.67,0,1,0,3,5,0.45,,,1.1,0.11,0,2,alt,62.68,2,polygyn,0,05-01,07-25,0,cup,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,0,0,20,0,0,0,60,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolichonyx oryzivorus,5800,13453,12237,32297,,,1345,4940,,35.39,Passeriformes,Icteridae,Bobolink,,10,0,0.59,0,1,0,5,6,0.48,,,2.55,0.22,0,1,alt,31.46,1,polygyn,0,05-20,07-30,0,cup,0,60,30,0,0,10,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,30,0,10,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sturnella neglecta,5810,13420,12238,32298,32299:32300,32321;32322,1347,5011,5012,27.81,Passeriformes,Icteridae,Western Meadowlark,,6.5,0,0.56,1,1,0,4,6,0.53,0.53,0.8,2.4,0.23,0,2,alt,100.06,1,polygyn,0,04-25,08-30,0,cup,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Invertebrate,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sturnella magna,5820,13416,12239,32301,32302:32320,32321;32322,1346,5010,5012,24.8,Passeriformes,Icteridae,Eastern Meadowlark,,5,0,0.56,1,1,0,3,5,0.25,,,3.4,0.21,0,2,alt,91.76,1,polygyn,0,04-20,08-25,0,cup,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,10,0,20,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Icterus spurius,5830,13384,12301,32405,32406:32407,32417,1356,5060,,26.87,Passeriformes,Icteridae,Orchard Oriole,,11,0,0.56,1,1,0,3,5,0.61,,,2.95,0.45,0,1.5,alt,19.44,1,monog,0,06-10,08-20,0,pend,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,30,50,20,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,20,30,0,10,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Icterus cucullatus,5840,13383,12299,32408,32409:32416,32417,1357,5050,,19.95,Passeriformes,Icteridae,Hooded Oriole,,10,1,0.56,1,0,0,3,4,0.53,,,,0.34,1,2,alt,24.3,1,monog,0,04-25,08-15,0,pend,0,0,0,0,0,10,70,20,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,1,0,Omnivore,40,0,0,0,0,0,20,30,0,10,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Icterus bullockii,5850,13381,12289,32461,32462:32463,32493;32494;32496;32497,1361,5080,5078;5077,26.25,Passeriformes,Icteridae,Bullock's Oriole,Icterus galbula;Icterus bullockiorum,8,0,0.44,0,1.75,0,4,5,0.73,,,2.39,0.39,0,1,alt,37.9,1,polygyn,0,03-20,07-25,0,pend,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,30,20,20,30,0,0,0,1,0,Invertebrate,60,10,0,0,0,0,0,30,0,0,0,0,0,80,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Icterus pectoralis,5860,13370,12292,32474,32475:32476,,1363,5032,,17.62,Passeriformes,Icteridae,Spot-breasted Oriole,,10,1,0.56,1,1.35,1,2,5,0.53,,,,0.34,1,1.5,alt,46.5,1,monog,0,04-15,07-15,0,pend,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,60,30,10,0,0,0,1,0,Invertebrate,30,0,0,0,0,0,40,30,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
